0-15,121Plus,16-30,31-45,46-60,61-90,91-120,Airport,AvgWait,Booths,Count,Date,Excluded,Flights,Lat,Lon,LongDate,MaxWait
120,26,95,70,79,105,70,OAK,39.5,3.75,587,12/11/15,22,4,37.71666717529297,-122.21666717529297,1449792000000,78
114,0,125,122,125,27,0,OAK,33,4,533,12/17/15,20,4,37.71666717529297,-122.21666717529297,1450310400000,61.25
177,0,150,149,123,176,44,OAK,35.5,4,845,12/18/15,26,5,37.71666717529297,-122.21666717529297,1450396800000,71
173,0,164,169,126,86,0,OAK,31.75,4,742,12/21/15,24,4,37.71666717529297,-122.21666717529297,1450656000000,62.5
204,0,182,211,178,19,0,OAK,29,4.5,815,12/24/15,21,6,37.71666717529297,-122.21666717529297,1450915200000,57
114,0,142,168,158,101,0,OAK,37,4.25,706,12/25/15,23,4,37.71666717529297,-122.21666717529297,1451001600000,69.75
169,0,162,157,75,11,0,OAK,26.5,4.25,591,12/26/15,17,4,37.71666717529297,-122.21666717529297,1451088000000,54.5
240,0,208,142,0,0,0,OAK,19.25,4.75,616,12/31/15,26,4,37.71666717529297,-122.21666717529297,1451520000000,38.25
467,0,242,54,61,3,0,OAK,17.25,4.25,847,01/02/16,20,5,37.71666717529297,-122.21666717529297,1451692800000,34.25
291,0,200,170,37,0,0,OAK,20.5,3.5,718,01/05/16,20,4,37.71666717529297,-122.21666717529297,1451952000000,43.75
176,0,135,161,111,149,0,OAK,34.25,4.25,753,01/08/16,21,4,37.71666717529297,-122.21666717529297,1452211200000,63
226,0,173,155,81,32,0,OAK,26,4.25,695,01/16/16,28,4,37.71666717529297,-122.21666717529297,1452902400000,55
170,0,143,186,115,93,51,OAK,37.25,4,781,01/18/16,23,4,37.71666717529297,-122.21666717529297,1453075200000,70.25
209,0,233,178,63,17,0,OAK,24.5,4.25,718,01/22/16,18,4,37.71666717529297,-122.21666717529297,1453420800000,47.75
110,0,116,121,139,107,0,OAK,38.75,4,614,01/28/16,21,4,37.71666717529297,-122.21666717529297,1453939200000,71.5
205,0,157,144,70,14,0,OAK,25,4,616,01/30/16,26,4,37.71666717529297,-122.21666717529297,1454112000000,53.25
151,0,164,197,141,46,0,OAK,32.25,4.25,720,02/08/16,21,4,37.71666717529297,-122.21666717529297,1454889600000,57.75
236,0,167,84,59,41,0,OAK,17.5,3.5,607,02/15/16,20,4,37.71666717529297,-122.21666717529297,1455494400000,37
254,0,184,129,35,0,0,OAK,20.25,4.5,624,02/18/16,22,4,37.71666717529297,-122.21666717529297,1455753600000,45
167,0,174,233,147,134,0,OAK,35.25,5.25,888,03/18/16,33,5,37.71666717529297,-122.21666717529297,1458259200000,73
225,0,253,176,80,74,0,OAK,25.75,5,832,03/25/16,24,5,37.71666717529297,-122.21666717529297,1458864000000,54.75
125,0,116,113,116,36,0,OAK,29.25,4.5,518,03/26/16,12,4,37.71666717529297,-122.21666717529297,1458950400000,51
217,0,182,98,6,0,0,OAK,18.25,5,512,03/31/16,9,4,37.71666717529297,-122.21666717529297,1459382400000,38
280,0,262,207,73,30,0,OAK,24,4.75,875,04/08/16,23,5,37.71666717529297,-122.21666717529297,1460073600000,51.75
123,0,219,203,40,42,0,OAK,27.75,5,647,04/15/16,20,4,37.71666717529297,-122.21666717529297,1460678400000,51.5
229,0,153,162,52,50,0,OAK,24.5,5.25,663,04/29/16,17,4,37.71666717529297,-122.21666717529297,1461888000000,54.5
247,0,205,107,48,24,0,OAK,22.25,5.5,648,05/06/16,17,4,37.71666717529297,-122.21666717529297,1462492800000,48.75
298,0,185,133,29,2,0,OAK,18.75,4.75,667,05/13/16,20,4,37.71666717529297,-122.21666717529297,1463097600000,43.5
320,0,208,113,10,0,0,OAK,16.5,5,663,05/14/16,12,4,37.71666717529297,-122.21666717529297,1463184000000,38
356,0,232,121,18,0,0,OAK,17.25,4.75,744,05/16/16,17,4,37.71666717529297,-122.21666717529297,1463356800000,39.5
271,0,200,169,42,0,0,OAK,21.75,5.25,703,05/21/16,21,4,37.71666717529297,-122.21666717529297,1463788800000,48
341,0,223,151,39,0,0,OAK,19.75,4.75,778,05/23/16,24,4,37.71666717529297,-122.21666717529297,1463961600000,46.25
197,0,149,104,83,7,0,OAK,23.75,5,558,06/02/16,18,4,37.71666717529297,-122.21666717529297,1464825600000,47
235,0,231,143,16,0,0,OAK,21.5,5,642,06/03/16,17,4,37.71666717529297,-122.21666717529297,1464912000000,43.5
172,0,100,121,130,105,0,OAK,32.75,4.25,644,06/09/16,16,5,37.71666717529297,-122.21666717529297,1465430400000,60.5
303,0,260,176,53,24,0,OAK,22,4.75,838,06/13/16,22,4,37.71666717529297,-122.21666717529297,1465776000000,51.75
302,0,285,181,54,0,0,OAK,21.25,4.75,847,06/17/16,25,5,37.71666717529297,-122.21666717529297,1466121600000,44.75
97,0,178,258,200,146,41,OAK,41.25,5,941,06/18/16,21,6,37.71666717529297,-122.21666717529297,1466208000000,72
312,0,238,179,21,0,0,OAK,21.25,4.75,769,06/20/16,19,4,37.71666717529297,-122.21666717529297,1466380800000,42.75
355,0,235,165,86,9,0,OAK,19.25,5,869,06/23/16,19,6,37.71666717529297,-122.21666717529297,1466640000000,43
272,0,228,151,91,103,7,OAK,26.75,5,871,06/24/16,19,5,37.71666717529297,-122.21666717529297,1466726400000,55.5
326,0,292,160,61,0,0,OAK,19.75,5.25,862,06/27/16,23,4,37.71666717529297,-122.21666717529297,1466985600000,42
278,0,244,283,188,24,0,OAK,26.5,4.5,1050,06/30/16,33,6,37.71666717529297,-122.21666717529297,1467244800000,52.75
195,0,223,125,100,32,0,OAK,25.5,6,688,07/01/16,13,4,37.71666717529297,-122.21666717529297,1467331200000,48.5
396,0,179,68,0,0,0,OAK,11.75,5,664,07/02/16,21,4,37.71666717529297,-122.21666717529297,1467417600000,25.75
388,0,190,56,26,0,0,OAK,13.25,5,678,07/09/16,18,4,37.71666717529297,-122.21666717529297,1468022400000,30.25
307,0,198,115,45,0,0,OAK,18.75,4.75,685,07/16/16,20,4,37.71666717529297,-122.21666717529297,1468627200000,43.5
187,0,160,134,125,111,0,OAK,35.25,4.25,739,07/22/16,22,4,37.71666717529297,-122.21666717529297,1469145600000,68.25
227,0,203,178,125,17,0,OAK,28.25,5,768,07/29/16,18,4,37.71666717529297,-122.21666717529297,1469750400000,56
178,0,131,111,140,122,34,OAK,41.5,5,738,08/05/16,22,4,37.71666717529297,-122.21666717529297,1470355200000,78.5
165,0,158,142,99,82,0,OAK,32.75,5,667,08/06/16,21,4,37.71666717529297,-122.21666717529297,1470441600000,63.5
167,0,146,127,81,127,5,OAK,36.25,4.5,671,08/13/16,18,4,37.71666717529297,-122.21666717529297,1471046400000,73.5
228,0,211,144,92,86,0,OAK,29.5,5.75,786,08/19/16,25,4,37.71666717529297,-122.21666717529297,1471564800000,56.25
316,0,216,157,51,114,12,OAK,26.5,5,898,10/03/16,32,4,37.71666717529297,-122.21666717529297,1475452800000,68
376,0,282,114,79,28,0,OAK,20.25,5.5,905,10/10/16,26,4,37.71666717529297,-122.21666717529297,1476057600000,50.25
400,0,232,205,48,2,0,OAK,20.75,5.25,911,10/17/16,24,4,37.71666717529297,-122.21666717529297,1476662400000,50.25
176,0,99,158,152,64,0,OAK,34.75,4.5,664,10/21/16,15,4,37.71666717529297,-122.21666717529297,1477008000000,64.25
364,0,269,196,36,0,0,OAK,20,5.5,892,10/24/16,27,4,37.71666717529297,-122.21666717529297,1477267200000,46.75
168,0,193,174,79,51,0,OAK,28.25,5.75,687,10/28/16,22,4,37.71666717529297,-122.21666717529297,1477612800000,55
295,0,272,169,51,0,0,OAK,22,5,810,10/29/16,23,4,37.71666717529297,-122.21666717529297,1477699200000,49.75
235,0,147,153,56,20,0,OAK,23.5,4.75,630,11/04/16,19,4,37.71666717529297,-122.21666717529297,1478217600000,52.5
117,0,111,117,76,78,0,OAK,33.333333333333336,4.666666666666667,513,11/09/15,14,3,37.71666717529297,-122.21666717529297,1447027200000,66.66666666666667
92,0,46,55,47,62,10,OAK,30.333333333333332,4,318,11/12/15,6,3,37.71666717529297,-122.21666717529297,1447286400000,57.333333333333336
63,0,88,100,92,92,56,OAK,45,4,502,11/13/15,11,3,37.71666717529297,-122.21666717529297,1447372800000,82
112,0,101,97,35,2,0,OAK,24.333333333333332,4,361,11/14/15,14,3,37.71666717529297,-122.21666717529297,1447459200000,52.666666666666664
92,0,93,71,52,14,0,OAK,27.666666666666668,4,332,11/21/15,10,3,37.71666717529297,-122.21666717529297,1448064000000,55
152,0,119,144,56,43,0,OAK,26.333333333333332,4,528,11/23/15,14,3,37.71666717529297,-122.21666717529297,1448236800000,53.333333333333336
114,0,90,50,11,0,0,OAK,18.333333333333332,4,272,11/26/15,7,3,37.71666717529297,-122.21666717529297,1448496000000,34
208,0,165,71,54,47,0,OAK,21.666666666666668,4,566,11/30/15,21,3,37.71666717529297,-122.21666717529297,1448841600000,45.666666666666664
171,0,131,115,26,0,0,OAK,22,4,452,12/01/15,9,3,37.71666717529297,-122.21666717529297,1448928000000,44.333333333333336
122,0,122,109,63,40,0,OAK,27.333333333333332,4.333333333333333,462,12/04/15,6,3,37.71666717529297,-122.21666717529297,1449187200000,51
111,0,87,96,100,64,0,OAK,34.333333333333336,4,470,12/07/15,12,3,37.71666717529297,-122.21666717529297,1449446400000,57.666666666666664
85,0,71,32,0,0,0,OAK,15.666666666666666,4,191,12/08/15,3,3,37.71666717529297,-122.21666717529297,1449532800000,31.333333333333332
93,0,73,77,54,15,0,OAK,24.333333333333332,4,323,12/13/15,11,3,37.71666717529297,-122.21666717529297,1449964800000,43.666666666666664
94,0,113,98,47,96,72,OAK,37,4,541,12/14/15,21,3,37.71666717529297,-122.21666717529297,1450051200000,66
117,0,123,56,10,0,0,OAK,18.666666666666668,4,315,12/15/15,9,3,37.71666717529297,-122.21666717529297,1450137600000,39
115,0,119,146,93,29,0,OAK,31.333333333333332,4,515,12/22/15,13,3,37.71666717529297,-122.21666717529297,1450742400000,62.333333333333336
108,0,103,144,62,20,0,OAK,30,4,455,12/27/15,18,3,37.71666717529297,-122.21666717529297,1451174400000,57.333333333333336
139,0,159,111,42,98,12,OAK,30.333333333333332,4,576,12/28/15,15,3,37.71666717529297,-122.21666717529297,1451260800000,59.666666666666664
179,0,134,128,18,0,0,OAK,21.333333333333332,4,477,12/29/15,18,3,37.71666717529297,-122.21666717529297,1451347200000,44
163,0,169,238,110,87,0,OAK,36.666666666666664,4,789,01/07/16,22,5,37.71666717529297,-122.21666717529297,1452124800000,66.33333333333333
90,0,123,154,128,77,20,OAK,39,4,611,01/11/16,19,3,37.71666717529297,-122.21666717529297,1452470400000,71.66666666666667
249,0,182,88,0,0,0,OAK,17,4,534,01/13/16,15,3,37.71666717529297,-122.21666717529297,1452643200000,37
212,0,177,48,0,0,0,OAK,16.333333333333332,4,452,01/14/16,15,3,37.71666717529297,-122.21666717529297,1452729600000,34.666666666666664
150,0,110,109,58,85,66,OAK,36,4.666666666666667,592,01/15/16,14,3,37.71666717529297,-122.21666717529297,1452816000000,70.33333333333333
148,0,111,106,58,7,0,OAK,25,4,445,01/21/16,15,3,37.71666717529297,-122.21666717529297,1453334400000,51.666666666666664
198,0,121,151,36,0,0,OAK,22.666666666666668,4,522,01/26/16,16,3,37.71666717529297,-122.21666717529297,1453766400000,50.333333333333336
191,0,144,125,48,30,0,OAK,23.666666666666668,4,556,02/01/16,18,3,37.71666717529297,-122.21666717529297,1454284800000,49
135,0,121,105,45,0,0,OAK,23.333333333333332,4,420,02/06/16,14,3,37.71666717529297,-122.21666717529297,1454716800000,48
153,0,150,155,17,0,0,OAK,23.333333333333332,4,487,02/07/16,12,3,37.71666717529297,-122.21666717529297,1454803200000,47
118,0,117,181,83,83,0,OAK,33.333333333333336,4,601,02/11/16,19,4,37.71666717529297,-122.21666717529297,1455148800000,67
173,0,148,146,88,14,0,OAK,26.666666666666668,5,576,02/19/16,7,3,37.71666717529297,-122.21666717529297,1455840000000,54.666666666666664
151,0,104,115,76,97,28,OAK,33.666666666666664,5.333333333333333,588,02/26/16,17,3,37.71666717529297,-122.21666717529297,1456444800000,68.33333333333333
166,0,147,108,50,0,0,OAK,22.333333333333332,5,483,02/27/16,12,3,37.71666717529297,-122.21666717529297,1456531200000,47.666666666666664
155,0,148,125,46,54,2,OAK,28.333333333333332,4.666666666666667,544,03/04/16,14,3,37.71666717529297,-122.21666717529297,1457049600000,60.666666666666664
174,0,129,90,33,0,0,OAK,20.666666666666668,5,440,03/05/16,14,3,37.71666717529297,-122.21666717529297,1457136000000,44.333333333333336
71,0,104,111,54,39,0,OAK,33,4.666666666666667,392,03/10/16,13,3,37.71666717529297,-122.21666717529297,1457568000000,61.333333333333336
156,0,117,120,104,67,0,OAK,31.666666666666668,4,584,03/11/16,20,3,37.71666717529297,-122.21666717529297,1457654400000,66.33333333333333
241,0,197,89,33,16,0,OAK,19,5,591,03/14/16,15,3,37.71666717529297,-122.21666717529297,1457913600000,42.666666666666664
128,0,101,121,87,93,11,OAK,31,5,558,03/17/16,17,4,37.71666717529297,-122.21666717529297,1458172800000,63.333333333333336
151,0,127,74,43,0,0,OAK,21.666666666666668,5,408,03/19/16,13,3,37.71666717529297,-122.21666717529297,1458345600000,46.333333333333336
135,0,131,183,135,16,0,OAK,30.666666666666668,5,624,03/20/16,24,4,37.71666717529297,-122.21666717529297,1458432000000,59.666666666666664
205,0,147,136,55,0,0,OAK,21.666666666666668,5,557,03/21/16,14,3,37.71666717529297,-122.21666717529297,1458518400000,45
154,0,134,130,47,26,0,OAK,28.333333333333332,4.666666666666667,509,03/24/16,18,4,37.71666717529297,-122.21666717529297,1458777600000,49.333333333333336
198,0,177,105,0,0,0,OAK,19,5,491,03/30/16,11,3,37.71666717529297,-122.21666717529297,1459296000000,39
118,0,135,142,178,226,0,OAK,41.666666666666664,5,815,04/02/16,16,5,37.71666717529297,-122.21666717529297,1459555200000,77.33333333333333
221,0,162,126,36,16,0,OAK,22.333333333333332,4.666666666666667,573,04/04/16,12,3,37.71666717529297,-122.21666717529297,1459728000000,51
212,0,167,99,34,9,0,OAK,21.333333333333332,4.666666666666667,535,04/11/16,14,3,37.71666717529297,-122.21666717529297,1460332800000,46
180,0,155,94,28,0,0,OAK,20.666666666666668,5,472,04/13/16,15,3,37.71666717529297,-122.21666717529297,1460505600000,44
199,0,158,107,44,31,0,OAK,23,5,555,04/16/16,16,3,37.71666717529297,-122.21666717529297,1460764800000,48.666666666666664
235,0,176,109,5,0,0,OAK,18.666666666666668,4.666666666666667,538,04/18/16,13,3,37.71666717529297,-122.21666717529297,1460937600000,42
186,0,153,125,53,0,0,OAK,24.666666666666668,5,529,04/20/16,12,3,37.71666717529297,-122.21666717529297,1461110400000,49.666666666666664
130,3,134,125,118,84,51,OAK,37.666666666666664,5.666666666666667,665,04/22/16,20,4,37.71666717529297,-122.21666717529297,1461283200000,79.33333333333333
236,0,149,79,63,19,0,OAK,21.333333333333332,5.333333333333333,561,04/25/16,15,3,37.71666717529297,-122.21666717529297,1461542400000,51.333333333333336
189,0,133,103,41,35,0,OAK,24.666666666666668,5,513,04/27/16,12,3,37.71666717529297,-122.21666717529297,1461715200000,52.666666666666664
207,0,148,100,44,34,0,OAK,20.333333333333332,5,550,04/30/16,17,3,37.71666717529297,-122.21666717529297,1461974400000,45.666666666666664
197,0,139,110,49,36,0,OAK,24.666666666666668,5.333333333333333,545,05/02/16,14,3,37.71666717529297,-122.21666717529297,1462147200000,53.666666666666664
263,0,239,85,51,0,0,OAK,19,5,652,05/07/16,14,4,37.71666717529297,-122.21666717529297,1462579200000,46
236,0,167,97,3,0,0,OAK,17,5,513,05/09/16,10,3,37.71666717529297,-122.21666717529297,1462752000000,39
190,0,158,126,6,0,0,OAK,20,5,492,05/11/16,12,3,37.71666717529297,-122.21666717529297,1462924800000,39.333333333333336
199,0,154,113,63,0,0,OAK,23,5.333333333333333,541,05/12/16,12,3,37.71666717529297,-122.21666717529297,1463011200000,49
200,0,144,100,67,4,0,OAK,22,5,528,05/19/16,13,3,37.71666717529297,-122.21666717529297,1463616000000,48.666666666666664
218,0,197,116,92,62,0,OAK,26,5.333333333333333,705,05/20/16,20,4,37.71666717529297,-122.21666717529297,1463702400000,59.666666666666664
185,0,164,92,53,0,0,OAK,21.333333333333332,5,509,05/26/16,15,3,37.71666717529297,-122.21666717529297,1464220800000,48
206,0,192,142,94,4,0,OAK,25.333333333333332,4.666666666666667,659,05/27/16,21,4,37.71666717529297,-122.21666717529297,1464307200000,56
195,0,178,156,103,48,0,OAK,24.666666666666668,5.333333333333333,697,05/28/16,17,4,37.71666717529297,-122.21666717529297,1464393600000,57.666666666666664
266,0,214,71,10,0,0,OAK,17,5.333333333333333,578,05/30/16,17,3,37.71666717529297,-122.21666717529297,1464566400000,38.333333333333336
291,0,196,118,22,0,0,OAK,18.666666666666668,4.666666666666667,650,05/31/16,23,3,37.71666717529297,-122.21666717529297,1464652800000,43.333333333333336
236,0,202,89,9,0,0,OAK,18.333333333333332,5,555,06/01/16,19,3,37.71666717529297,-122.21666717529297,1464739200000,41
254,0,225,150,62,41,0,OAK,22.333333333333332,5,754,06/04/16,22,5,37.71666717529297,-122.21666717529297,1464998400000,48
234,0,293,222,14,0,0,OAK,22.333333333333332,5.666666666666667,786,06/06/16,23,4,37.71666717529297,-122.21666717529297,1465171200000,43.666666666666664
224,0,174,78,0,0,0,OAK,17,5,489,06/12/16,13,4,37.71666717529297,-122.21666717529297,1465689600000,34.333333333333336
181,0,167,150,45,30,0,OAK,22,5,590,06/15/16,17,4,37.71666717529297,-122.21666717529297,1465948800000,46.333333333333336
237,0,256,144,44,0,0,OAK,21.333333333333332,5,701,06/19/16,20,4,37.71666717529297,-122.21666717529297,1466294400000,45.666666666666664
175,0,240,206,117,25,0,OAK,27,5,778,06/26/16,15,4,37.71666717529297,-122.21666717529297,1466899200000,47.666666666666664
267,0,209,118,0,0,0,OAK,17.666666666666668,5,610,06/29/16,16,3,37.71666717529297,-122.21666717529297,1467158400000,38.666666666666664
309,0,213,110,30,5,0,OAK,18,4.333333333333333,685,07/04/16,18,3,37.71666717529297,-122.21666717529297,1467590400000,45.666666666666664
177,0,194,175,92,68,0,OAK,28.666666666666668,5.333333333333333,732,07/08/16,26,4,37.71666717529297,-122.21666717529297,1467936000000,54.666666666666664
242,0,238,172,41,5,0,OAK,22.666666666666668,4.666666666666667,722,07/11/16,24,3,37.71666717529297,-122.21666717529297,1468195200000,50.666666666666664
194,0,179,178,130,48,0,OAK,28,4.666666666666667,753,07/15/16,24,4,37.71666717529297,-122.21666717529297,1468540800000,58.333333333333336
338,0,243,110,0,0,0,OAK,17,4.666666666666667,706,07/18/16,15,3,37.71666717529297,-122.21666717529297,1468800000000,42.333333333333336
154,0,136,119,115,51,0,OAK,32.666666666666664,4.666666666666667,589,07/23/16,14,3,37.71666717529297,-122.21666717529297,1469232000000,64.33333333333333
187,0,169,93,95,89,0,OAK,32,4,644,07/24/16,11,3,37.71666717529297,-122.21666717529297,1469318400000,72.33333333333333
279,0,237,148,48,33,0,OAK,22.666666666666668,5,769,07/25/16,24,3,37.71666717529297,-122.21666717529297,1469404800000,59.333333333333336
204,0,154,107,52,0,0,OAK,20,5,528,07/30/16,11,3,37.71666717529297,-122.21666717529297,1469836800000,43.666666666666664
218,0,204,134,107,90,0,OAK,32.333333333333336,5.666666666666667,782,07/31/16,29,4,37.71666717529297,-122.21666717529297,1469923200000,73.66666666666667
285,0,211,124,65,48,0,OAK,23,4.666666666666667,757,08/01/16,24,3,37.71666717529297,-122.21666717529297,1470009600000,57
106,0,153,147,93,83,20,OAK,37.666666666666664,4.333333333333333,618,08/07/16,16,3,37.71666717529297,-122.21666717529297,1470528000000,84
169,0,220,167,85,103,0,OAK,32,4.666666666666667,764,08/08/16,20,3,37.71666717529297,-122.21666717529297,1470614400000,70
134,0,150,166,209,79,0,OAK,35.666666666666664,5,765,08/12/16,27,4,37.71666717529297,-122.21666717529297,1470960000000,67.66666666666667
91,0,135,179,114,62,25,OAK,36.666666666666664,5,627,08/14/16,21,3,37.71666717529297,-122.21666717529297,1471132800000,70.66666666666667
174,16,139,160,89,147,51,OAK,43,5.333333333333333,807,08/15/16,31,3,37.71666717529297,-122.21666717529297,1471219200000,98.66666666666667
156,0,173,126,95,61,21,OAK,30.666666666666668,4.666666666666667,655,08/18/16,23,3,37.71666717529297,-122.21666717529297,1471478400000,68.66666666666667
221,0,202,129,19,0,0,OAK,20.333333333333332,5.666666666666667,585,08/20/16,14,3,37.71666717529297,-122.21666717529297,1471651200000,40.666666666666664
234,0,184,133,120,76,0,OAK,30.333333333333332,5,772,08/22/16,25,3,37.71666717529297,-122.21666717529297,1471824000000,70.66666666666667
150,0,123,126,84,92,6,OAK,32.666666666666664,4,596,08/25/16,15,3,37.71666717529297,-122.21666717529297,1472083200000,71
160,0,112,125,65,99,16,OAK,34,4.333333333333333,597,08/26/16,20,3,37.71666717529297,-122.21666717529297,1472169600000,79.33333333333333
261,0,194,141,90,26,0,OAK,24.666666666666668,5.666666666666667,733,08/29/16,21,3,37.71666717529297,-122.21666717529297,1472428800000,61
169,0,146,64,50,103,0,OAK,29,6,546,09/01/16,14,3,37.71666717529297,-122.21666717529297,1472688000000,58.666666666666664
150,0,127,132,90,14,0,OAK,27.333333333333332,5.333333333333333,527,09/02/16,14,3,37.71666717529297,-122.21666717529297,1472774400000,57
184,0,177,149,119,47,0,OAK,32,5.666666666666667,698,09/05/16,22,3,37.71666717529297,-122.21666717529297,1473033600000,65
140,0,103,107,70,87,0,OAK,31,5,522,09/08/16,15,3,37.71666717529297,-122.21666717529297,1473292800000,66
158,0,143,109,68,68,0,OAK,28.333333333333332,5.666666666666667,561,09/09/16,15,3,37.71666717529297,-122.21666717529297,1473379200000,61.666666666666664
158,0,154,182,114,104,16,OAK,36.333333333333336,6,748,09/12/16,20,3,37.71666717529297,-122.21666717529297,1473638400000,81.66666666666667
175,0,120,88,64,73,0,OAK,24.333333333333332,5,544,09/15/16,24,3,37.71666717529297,-122.21666717529297,1473897600000,57.333333333333336
150,0,132,124,59,54,0,OAK,27.333333333333332,6,537,09/16/16,18,3,37.71666717529297,-122.21666717529297,1473984000000,59
199,0,182,192,86,66,14,OAK,32,5,769,09/19/16,30,3,37.71666717529297,-122.21666717529297,1474243200000,73
137,0,142,119,76,49,0,OAK,28.333333333333332,5,540,09/23/16,17,3,37.71666717529297,-122.21666717529297,1474588800000,67.66666666666667
191,0,198,154,73,89,0,OAK,29,5.666666666666667,727,09/26/16,22,3,37.71666717529297,-122.21666717529297,1474848000000,66
187,0,110,120,75,41,0,OAK,27.333333333333332,6,549,09/30/16,16,3,37.71666717529297,-122.21666717529297,1475193600000,61.333333333333336
213,0,138,73,32,43,0,OAK,19.666666666666668,5,513,10/01/16,14,3,37.71666717529297,-122.21666717529297,1475280000000,47
191,0,128,45,72,59,0,OAK,23,4,510,10/06/16,15,3,37.71666717529297,-122.21666717529297,1475712000000,56
218,0,175,133,88,47,0,OAK,27,5,689,10/07/16,28,4,37.71666717529297,-122.21666717529297,1475798400000,64.66666666666667
195,0,121,124,37,51,0,OAK,26.666666666666668,4.666666666666667,545,10/08/16,17,3,37.71666717529297,-122.21666717529297,1475884800000,61.666666666666664
193,0,170,195,116,33,0,OAK,28.666666666666668,5,728,10/14/16,21,4,37.71666717529297,-122.21666717529297,1476403200000,58
200,0,115,126,26,64,0,OAK,27,4.333333333333333,547,10/15/16,16,3,37.71666717529297,-122.21666717529297,1476489600000,60
165,0,110,83,99,62,0,OAK,35.333333333333336,5.333333333333333,536,10/19/16,17,3,37.71666717529297,-122.21666717529297,1476835200000,67.66666666666667
175,0,131,111,52,40,0,OAK,21.666666666666668,6,528,10/20/16,19,3,37.71666717529297,-122.21666717529297,1476921600000,48.333333333333336
198,0,120,84,77,23,0,OAK,25,4.333333333333333,518,10/22/16,16,3,37.71666717529297,-122.21666717529297,1477094400000,55
208,0,179,135,20,0,0,OAK,22,6,556,10/26/16,14,3,37.71666717529297,-122.21666717529297,1477440000000,47
161,0,144,104,62,58,13,OAK,29.666666666666668,5.333333333333333,558,10/31/16,16,3,37.71666717529297,-122.21666717529297,1477872000000,67.33333333333333
161,0,134,70,49,67,14,OAK,29.333333333333332,4.666666666666667,517,11/02/16,22,3,37.71666717529297,-122.21666717529297,1478044800000,66.66666666666667
175,0,113,95,70,57,6,OAK,30.333333333333332,4.666666666666667,529,11/03/16,13,3,37.71666717529297,-122.21666717529297,1478131200000,72.33333333333333
106,0,59,59,3,0,0,OAK,18.5,4,233,11/07/15,6,2,37.71666717529297,-122.21666717529297,1446854400000,40.5
50,0,63,57,59,9,0,OAK,32.5,4,245,11/10/15,7,2,37.71666717529297,-122.21666717529297,1447113600000,62
65,0,53,56,12,0,0,OAK,23,4,191,11/11/15,5,2,37.71666717529297,-122.21666717529297,1447200000000,46
64,0,69,63,24,0,0,OAK,25,4,228,11/17/15,8,2,37.71666717529297,-122.21666717529297,1447718400000,52
73,0,79,49,16,0,0,OAK,21.5,4,223,11/18/15,6,2,37.71666717529297,-122.21666717529297,1447804800000,43
70,0,61,20,15,0,0,OAK,21,4,171,11/19/15,5,2,37.71666717529297,-122.21666717529297,1447891200000,46.5
42,0,36,48,65,78,0,OAK,44.5,4,276,11/24/15,7,2,37.71666717529297,-122.21666717529297,1448323200000,76.5
69,0,71,75,37,0,0,OAK,26.5,4.5,260,11/25/15,8,2,37.71666717529297,-122.21666717529297,1448409600000,52.5
156,0,81,36,20,0,0,OAK,16,4,297,11/28/15,4,2,37.71666717529297,-122.21666717529297,1448668800000,38
67,0,36,7,0,0,0,OAK,11,4,115,12/09/15,5,2,37.71666717529297,-122.21666717529297,1449619200000,23.5
38,0,60,60,43,48,0,OAK,38.5,3.5,255,12/16/15,6,2,37.71666717529297,-122.21666717529297,1450224000000,68
129,0,102,67,34,0,0,OAK,22.5,4,347,12/30/15,15,2,37.71666717529297,-122.21666717529297,1451433600000,47
94,0,106,113,26,0,0,OAK,26.5,4,347,01/03/16,8,2,37.71666717529297,-122.21666717529297,1451779200000,48.5
157,0,102,113,40,0,0,OAK,22.5,4,426,01/12/16,14,3,37.71666717529297,-122.21666717529297,1452556800000,48.5
134,0,93,112,6,0,0,OAK,21.5,4,355,01/19/16,10,2,37.71666717529297,-122.21666717529297,1453161600000,44
107,0,79,88,69,5,0,OAK,27.5,4,355,01/20/16,7,2,37.71666717529297,-122.21666717529297,1453248000000,56.5
90,0,93,74,22,16,0,OAK,27.5,4.5,302,01/23/16,7,2,37.71666717529297,-122.21666717529297,1453507200000,55
96,0,86,105,30,32,0,OAK,29.5,4,363,01/24/16,14,2,37.71666717529297,-122.21666717529297,1453593600000,61
62,0,103,90,37,51,0,OAK,31,4.5,351,01/25/16,8,2,37.71666717529297,-122.21666717529297,1453680000000,57.5
89,0,63,96,51,35,0,OAK,29.5,4,346,01/29/16,12,2,37.71666717529297,-122.21666717529297,1454025600000,56.5
55,0,57,58,81,101,52,OAK,49.5,4,418,02/12/16,14,2,37.71666717529297,-122.21666717529297,1455235200000,88
109,0,75,81,49,0,0,OAK,25,4,324,02/13/16,10,2,37.71666717529297,-122.21666717529297,1455321600000,55.5
137,0,104,49,0,0,0,OAK,16.5,5,299,02/20/16,9,2,37.71666717529297,-122.21666717529297,1455926400000,35
162,0,154,73,16,0,0,OAK,19,5,416,02/22/16,11,2,37.71666717529297,-122.21666717529297,1456099200000,40.5
158,0,127,58,0,0,0,OAK,17,5,354,02/23/16,11,2,37.71666717529297,-122.21666717529297,1456185600000,36
111,0,82,62,0,0,0,OAK,19,5,267,02/25/16,12,2,37.71666717529297,-122.21666717529297,1456358400000,42
