Airport,LongDate,Date,Hour,AvgWait,MaxWait,Booths,Count,Lat,Lon
GUM,1464652800000,05/31/16,2200 - 2300,15,34,3,157,13.483888626098633,144.79722595214844
GUM,1464652800000,05/31/16,2300 - 0000,15,29,13,257,13.483888626098633,144.79722595214844
GUM,1464912000000,06/03/16,0000 - 0100,15,33,17,482,13.483888626098633,144.79722595214844
GUM,1464912000000,06/03/16,0100 - 0200,10,27,17,436,13.483888626098633,144.79722595214844
GUM,1464912000000,06/03/16,0200 - 0300,11,32,17,440,13.483888626098633,144.79722595214844
GUM,1464912000000,06/03/16,0400 - 0500,9,26,14,328,13.483888626098633,144.79722595214844
GUM,1464912000000,06/03/16,0500 - 0600,23,52,10,440,13.483888626098633,144.79722595214844
GUM,1464912000000,06/03/16,1200 - 1300,28,60,5,190,13.483888626098633,144.79722595214844
GUM,1464912000000,06/03/16,1300 - 1400,36,50,12,151,13.483888626098633,144.79722595214844
GUM,1464912000000,06/03/16,1400 - 1500,17,32,14,323,13.483888626098633,144.79722595214844
GUM,1464912000000,06/03/16,1500 - 1600,52,115,14,1094,13.483888626098633,144.79722595214844
GUM,1464912000000,06/03/16,1600 - 1700,55,98,12,253,13.483888626098633,144.79722595214844
GUM,1464912000000,06/03/16,1700 - 1800,45,58,8,76,13.483888626098633,144.79722595214844
GUM,1464912000000,06/03/16,2100 - 2200,10,27,8,133,13.483888626098633,144.79722595214844
GUM,1464912000000,06/03/16,2200 - 2300,16,44,5,296,13.483888626098633,144.79722595214844
GUM,1464912000000,06/03/16,2300 - 0000,44,57,14,190,13.483888626098633,144.79722595214844
GUM,1465689600000,06/12/16,0000 - 0100,11,23,17,341,13.483888626098633,144.79722595214844
GUM,1465689600000,06/12/16,0100 - 0200,8,21,17,533,13.483888626098633,144.79722595214844
GUM,1465689600000,06/12/16,0200 - 0300,3,7,15,91,13.483888626098633,144.79722595214844
GUM,1465689600000,06/12/16,0300 - 0400,13,24,17,296,13.483888626098633,144.79722595214844
GUM,1465689600000,06/12/16,0400 - 0500,11,29,16,519,13.483888626098633,144.79722595214844
GUM,1465689600000,06/12/16,0500 - 0600,26,60,11,478,13.483888626098633,144.79722595214844
